# The World Bank's Databank
# Data from database: Education Statistics - All Indicators
# Source: https://databank.worldbank.org/home.aspx
# Last Updated: 04/21/2020
#
# The World Bank EdStats Query holds around 2,500 internationally
# comparable education indicators for access, progression, completion,
# literacy, teachers, population, and expenditures. The indicators
# cover the education cycle from pre-primary to tertiary education.
# The query also holds learning outcome data from international
# learning assessments (PISA, TIMSS, etc.), equity data from
# household surveys, and projection data to 2050.
#
# Extracted range: 2010-2019, all available countries.
CountryName,CountryCode,Series,Code,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
Low income,LIC,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,"Initial government funding per tertiary student, US$",UIS.XUNIT.US.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,"Initial government funding per tertiary student, PPP$",UIS.XUNIT.PPP.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,Internet users (per 100 people),IT.NET.USER.P2,4.2014557921291,4.67945137489939,5.65677153099469,6.9652345248294,8.55998000287138,12.1981380716426,13.0829086296095,16.4386660807803,NA,NA
Low income,LIC,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,"Net enrolment rate, primary, male (%)",SE.PRM.NENR.MA,NA,NA,NA,NA,NA,83.26193,83.41102,NA,NA,NA
Low income,LIC,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,32.39683,33.424,34.18809,33.00196,33.30497,33.99723,33.3952,33.51031,33.57867,NA
Low income,LIC,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,80.71093,80.90068,80.80115,NA,NA
Low income,LIC,"Net enrolment rate, secondary, male (%)",SE.SEC.NENR.MA,35.71122,36.5166,37.07681,35.63686,35.89404,36.52726,36.09562,36.10381,36.1417,NA
Low income,LIC,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,10.31735,10.37075,10.60559,11.03042,11.42195,11.51399,11.8785,12.28112,12.23229,NA
Low income,LIC,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,14.94706,14.57418,14.56533,15.13222,15.49433,15.77852,16.03406,16.24921,16.40948,NA
Low income,LIC,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,Personal computers (per 100 people),IT.CMP.PCMP.P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,99474288,102009002,104400737,106803847,109131250,111448159,113739310,116085918,118467399,NA
Low income,LIC,"Population of compulsory school age, female (number)",UIS.SAP.CE.F,49183272,50429930,51609287,52789751,53931895,55070850,56198180,57353544,58523820,NA
Low income,LIC,"Population of compulsory school age, male (number)",UIS.SAP.CE.M,50291016,51579072,52791450,54014096,55199355,56377309,57541130,58732374,59943579,NA
Low income,LIC,"Population, female",SP.POP.TOTL.FE.IN,290381474,297911171,305462676,313108003,320949958,329065653,337468975,346144647,355103619,364369000
Low income,LIC,"Population, male",SP.POP.TOTL.MA.IN,286892537,294181011,301450656,308807805,316400686,324339554,332648414,341304883,350313702,359688000
Low income,LIC,"Population, total",SP.POP.TOTL,577274011,592092182,606913332,621915808,637350644,653405207,670117389,687449530,705417321,724057000
Low income,LIC,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,43.14874,42.53344,41.65819,41.48549,40.90913,40.13131,39.76567,39.80427,39.82732,NA
Low income,LIC,Pupil-teacher ratio in tertiary education (headcount basis),UIS.PTRHC.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,22.87612,22.72036,22.90115,22.42411,22.50288,22.10181,21.97853,21.88316,22.09153,NA
Lower middle income,LMC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.48423004150391,3.83972001075745,3.94276511669159,3.84467005729675,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,102.43124,103.14268,104.5661,106.46007,105.02065,104.84603,108.50198,107.30552,107.23091,NA
Lower middle income,LMC,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,85.1884,85.34961,85.4769,85.45898,85.54304,85.29273,85.53292,85.46826,85.53799,NA
Lower middle income,LMC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,86.95519,86.68361,88.54582,89.36037,90.53614,90.84463,90.28852,90.1813,90.76579,NA
Lower middle income,LMC,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the reading scale,LO.PISA.REA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the science scale,LO.PISA.SCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Primary completion rate, female (%)",SE.PRM.CMPT.FE.ZS,86.57538,86.33124,88.92854,90.16242,90.88457,91.16565,90.53877,90.34237,90.88954,NA
Lower middle income,LMC,"Primary completion rate, male (%)",SE.PRM.CMPT.MA.ZS,87.30764,87.00988,88.19135,88.61846,90.21418,90.54802,90.05655,90.0317,90.65152,NA
Lower middle income,LMC,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,147690882,148720745,149862947,151076188,152332482,153560525,154584850,155746505,156732785,NA
Lower middle income,LMC,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,159040085,160250398,161470455,162666621,163813998,164867984,165698682.5,166720223,167595333,NA
Lower middle income,LMC,"School age population, secondary education, both sexes (number)",SP.SEC.TOTL.IN,357772471,360153428,362468555,364413904,367174699,369760383,372114852.5,376906360,381643101,NA
Lower middle income,LMC,"School age population, secondary education, female (number)",SP.SEC.TOTL.FE.IN,172205312,173253993,174266255,175118065,176383071,177576883,178689501,181009254,183334154,NA
Lower middle income,LMC,"School age population, secondary education, male (number)",SP.SEC.TOTL.MA.IN,185567159,186899435,188202300,189295839,190791628,192183500,193425351.5,195897106,198308947,NA
Lower middle income,LMC,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,306730967,308971143,311333402,313742809,316146480,318428509,320283532.5,322466728,324328118,NA
Lower middle income,LMC,Duration of compulsory education (years),SE.COM.DURS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1662.4022709265,1849.54788481692,1911.47814397228,1966.23596943604,2040.25226553685,1996.01149111419,2049.21437298913,2187.46787548744,2217.09392828766,NA
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4838.1538641125,5104.08145857239,5386.54740265389,5704.05144249639,6056.98052771715,6385.85722088448,6741.40547197421,7166.04859496344,7655.13787487705,NA
Lower middle income,LMC,GDP at market prices (current US$),NY.GDP.MKTP.CD,4469263027624.2,5049979355106.08,5299059339280.66,5533422683947.59,5827213512660.49,5784557966124.56,6024343572549.64,6521761766129.29,6702064695979.28,NA
Lower middle income,LMC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4805.22346728541,5069.43923012673,5347.27978314941,5645.96391259737,6019.79256511968,6356.79792509919,6716.17360988499,7120.06376800028,7607.91470946705,NA
Lower middle income,LMC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1523.82153884442,1679.28241325228,1870.89476534564,1973.42753358915,2037.97577070726,2034.33098883949,2055.05086010415,2104.02813599971,2242.03271100769,NA
Lower middle income,LMC,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Government expenditure on primary education, PPP$ (millions)",UIS.X.PPP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Government expenditure on secondary education, PPP$ (millions)",UIS.X.PPP.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Government expenditure on tertiary education, PPP$ (millions)",UIS.X.PPP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Government expenditure on tertiary education, US$ (millions)",UIS.X.US.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,103.65986,104.16838,104.97199,103.50529,102.39499,102.13171,104.14226,103.51502,103.82061,NA
Lower middle income,LMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.06828,103.67467,104.77661,104.92811,103.66014,103.44068,106.24648,105.34577,105.46865,NA
Lower middle income,LMC,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,59.22112,61.35896,63.3916,64.66035,66.89776,67.63087,68.47808,67.85493,68.37509,NA
Lower middle income,LMC,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,57.48267,59.77483,61.96505,63.93351,66.4296,67.26599,68.25801,67.63901,68.24519,NA
Lower middle income,LMC,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,60.83439,62.82743,64.71252,65.33276,67.33056,67.96802,68.68138,68.05444,68.49518,NA
Lower middle income,LMC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,17.95772,20.52331,21.66445,21.75428,22.78917,23.65729,23.91669,24.3922,24.80924,NA
Lower middle income,LMC,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,16.49129,18.98158,20.84887,21.43222,22.8343,23.64322,24.11508,24.79392,25.39428,NA
Lower middle income,LMC,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,19.33917,21.97391,22.42998,22.05584,22.74702,23.6704,23.73201,24.01865,24.2657,NA
Lower middle income,LMC,Human Capital Index (HCI) Score: Male (Scale 0-1),HD.HCI.OVRL.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Human Capital Index (HCI) Score: Female (Scale 0-1),HD.HCI.OVRL.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Harmonized Test Scores, Total",HD.HCI.HLOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Human Capital Index (HCI) Score: Total (Scale 0-1),HD.HCI.OVRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Probability of Survival to Age 5, Total",HD.HCI.MORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Initial government funding per primary student, PPP$",UIS.XUNIT.PPP.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Initial government funding per primary student, US$",UIS.XUNIT.US.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Initial government funding per secondary student, US$",UIS.XUNIT.US.23.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Initial government funding per secondary student, PPP$",UIS.XUNIT.PPP.2T3.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Initial government funding per tertiary student, US$",UIS.XUNIT.US.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Initial government funding per tertiary student, PPP$",UIS.XUNIT.PPP.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Internet users (per 100 people),IT.NET.USER.P2,10.7055827686978,12.9036302427903,15.4174259604647,18.0350023594966,22.5593756781634,22.6107350740494,26.070892397598,34.7160738082777,NA,NA
Lower middle income,LMC,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,69.8603927851783,NA,70.5038353837224,NA,NA,NA,NA,NA,66.5820445229833,NA
Lower middle income,LMC,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,84.2555993446615,NA,84.4499041461421,NA,NA,NA,NA,NA,81.8489841635028,NA
Lower middle income,LMC,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,52.0224247084903,NA,55.7994849998687,NA,NA,NA,NA,NA,53.4692701830213,NA
Lower middle income,LMC,"Net enrolment rate, primary, male (%)",SE.PRM.NENR.MA,85.92157,85.53154,86.41199,86.57797,87.22504,87.34904,87.85405,87.744,88.21263,NA
Lower middle income,LMC,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,52.42785,54.13049,55.38944,56.91442,57.27701,57.60987,58.26122,59.56994,59.91367,NA
Lower middle income,LMC,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,85.56855,85.44397,85.96188,86.03915,86.41458,86.3574,86.73376,86.64486,86.9201,NA
Lower middle income,LMC,"Net enrolment rate, secondary, male (%)",SE.SEC.NENR.MA,53.46305,54.78844,55.65607,57.17299,57.47975,57.68747,58.29042,59.50636,60.08144,NA
Lower middle income,LMC,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,21.51701,22.87098,23.57123,24.32676,24.98421,25.12595,24.62202,25.15373,25.08168,NA
Lower middle income,LMC,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,38.12647,38.60389,38.97146,39.26901,41.63423,41.50411,41.90751,41.38014,41.09559,NA
Lower middle income,LMC,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Personal computers (per 100 people),IT.CMP.PCMP.P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,477992357,482360304,485718773,493739265,497789849,507763758,510690487,514472521,522592941,NA
Lower middle income,LMC,"Population of compulsory school age, female (number)",UIS.SAP.CE.F,230005421,232015699,233575552,237518356,239535448,244457619,245990352,247947337,252012412,NA
Lower middle income,LMC,"Population of compulsory school age, male (number)",UIS.SAP.CE.M,247986936,250344605,252143221,256220909,258254401,263306139,264700135,266525184,270580529,NA
Lower middle income,LMC,"Population, female",SP.POP.TOTL.FE.IN,1316820354,1337431199,1358018643,1378699316,1399342646,1420008831,1440594833,1461093970,1481547493,1501891000
Lower middle income,LMC,"Population, male",SP.POP.TOTL.MA.IN,1371616197,1392954641,1414212552,1435521749,1456781379,1478049618,1499235988,1520326621,1541357676,1562258000
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2688436551,2730385840,2772231195,2814221065,2856124025,2898058449,2939830821,2981420591,3022905169,3064148000
Lower middle income,LMC,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,31.96993,30.98056,31.0889,28.75672,28.4329,28.01515,28.87083,28.62456,28.87235,NA
Lower middle income,LMC,Pupil-teacher ratio in tertiary education (headcount basis),UIS.PTRHC.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,21.20589,21.70244,22.38171,23.50979,23.80539,23.48068,22.55303,22.27369,22.34035,NA
Luxembourg,LUX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,4.09041,NA,4.00789,3.95519,NA,NA,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,98.08506,97.56597,97.31509,97.11206,97.6524,98.91907,100.63095,101.99621,NA,NA
Luxembourg,LUX,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,93.74643,93.12443,93.1884,93.35035,93.47321,95.07074,NA,NA,NA,NA
Luxembourg,LUX,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.28455,84.36893,85.84982,82.23399,79.67519,79.15052,79.07543,80.28714,NA,NA
Luxembourg,LUX,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,NA,NA,489.845098037208,NA,NA,485.7706,NA,NA,483.421485222719,NA
Luxembourg,LUX,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,NA,NA,477.116835594981,NA,NA,480.136004296382,NA,NA,479.624474319127,NA
Luxembourg,LUX,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,NA,NA,502.19267254628,NA,NA,491.483067224713,NA,NA,487.11445061088,NA
Luxembourg,LUX,PISA: Mean performance on the reading scale,LO.PISA.REA,NA,NA,487.80704283399,NA,NA,481.4391,NA,NA,469.985389363179,NA
Luxembourg,LUX,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,NA,NA,503.023527977763,NA,NA,492.034800020901,NA,NA,484.813844757237,NA
Luxembourg,LUX,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,NA,NA,473.045665549999,NA,NA,470.697006926094,NA,NA,455.56326261123,NA
Luxembourg,LUX,PISA: Mean performance on the science scale,LO.PISA.SCI,NA,NA,491.215175670468,NA,NA,482.8064,NA,NA,476.769406208825,NA
Luxembourg,LUX,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,NA,NA,483.484223302818,NA,NA,479.013082367141,NA,NA,479.093175327296,NA
Luxembourg,LUX,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,NA,NA,498.714903997004,NA,NA,486.652061127815,NA,NA,474.509312903202,NA
Luxembourg,LUX,"Primary completion rate, female (%)",SE.PRM.CMPT.FE.ZS,85.05863,86.67774,86.66005,85.34083,81.51958,80.03999,79.70628,81.84524,NA,NA
Luxembourg,LUX,"Primary completion rate, male (%)",SE.PRM.CMPT.MA.ZS,83.54633,82.17666,85.08443,79.3082,77.94072,78.31401,78.47902,78.80315,NA,NA
Luxembourg,LUX,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,17494,17584,17617,17625,17635,17670,17751,17934,18133,18359
Luxembourg,LUX,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,18571,18768,18809,18777,18700,18623,18588,18681,18829,19046
Luxembourg,LUX,"School age population, secondary education, both sexes (number)",SP.SEC.TOTL.IN,41994,42740,44078,45024,45636,45961,46028,46511,46739,46748
Luxembourg,LUX,"School age population, secondary education, female (number)",SP.SEC.TOTL.FE.IN,20488,20829,21462,21916,22215,22373,22406,22615,22714,22734
Luxembourg,LUX,"School age population, secondary education, male (number)",SP.SEC.TOTL.MA.IN,21506,21911,22616,23108,23421,23588,23622,23896,24025,24014
Luxembourg,LUX,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,36065,36352,36426,36402,36335,36293,36339,36615,36962,37405
Luxembourg,LUX,Duration of compulsory education (years),SE.COM.DURS,12,12,12,12,12,12,12,12,12,NA
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,104965.306078267,115761.507705096,106749.013622989,113625.13289956,118823.648368575,101376.496574339,104278.390971905,107361.306947271,116639.88804711,NA
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,85613.586610591,92005.0168361444,91622.1774169388,95590.5386984251,101297.575745297,103750.775104054,108165.761406173,110589.192416989,113337.420494703,NA
Luxembourg,LUX,GDP at market prices (current US$),NY.GDP.MKTP.CD,53212476812.2957,60004630234.4135,56677961787.0717,61739352212.3049,66103853236.7572,57744457954.7297,60691483443.1221,64023412339.7075,70885325883.0941,NA
Luxembourg,LUX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,61750,63530,63710,63840,67290,67590,68870,71310,72200,NA
Luxembourg,LUX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,78220,76260,75450,75500,76470,72470,68670,66380,70870,NA
Luxembourg,LUX,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.68385,1.66274,1.39496,1.2747,1.23602,1.24978,NA,NA,NA,NA
Luxembourg,LUX,"Government expenditure on primary education, PPP$ (millions)",UIS.X.PPP.1.FSGOV,730.82442,792.9694,678.60052,662.08203,696.54294,731.67378,NA,NA,NA,NA
Luxembourg,LUX,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,896.01677,997.72096,790.63758,786.99377,817.05582,714.92984,NA,NA,NA,NA
Luxembourg,LUX,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,1.66923,1.47497,1.80517,1.65265,1.69072,1.61016,NA,NA,NA,NA
Luxembourg,LUX,"Government expenditure on secondary education, PPP$ (millions)",UIS.X.PPP.2T3.FSGOV,724.4794,703.42111,878.15275,858.38899,952.78394,942.65539,NA,NA,NA,NA
Luxembourg,LUX,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,888.23755,885.05052,1023.13591,1020.337,1117.63054,921.08325,NA,NA,NA,NA
Luxembourg,LUX,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,NA,NA,0.00454,NA,0.50697,0.51817,NA,NA,NA,NA
Luxembourg,LUX,"Government expenditure on tertiary education, PPP$ (millions)",UIS.X.PPP.5T8.FSGOV,NA,NA,2.20794,NA,285.69572,303.36088,NA,NA,NA,NA
Luxembourg,LUX,"Government expenditure on tertiary education, US$ (millions)",UIS.X.US.5T8.FSGOV,NA,NA,2.57247,NA,335.12558,296.41863,NA,NA,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,97.07609,95.60422,97.04397,96.5756,97.40107,99.02271,100.94147,102.5641,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,97.56551,96.55315,97.17509,96.83534,97.52305,98.97225,100.78979,102.28595,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,101.29066,101.02246,100.36072,102.73632,102.70839,102.31936,103.66516,103.65505,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,102.82116,102.60694,102.12003,104.04727,103.86676,104.23725,105.29769,104.78001,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,99.8326,99.51622,98.69119,101.49299,101.60967,100.50025,102.11667,102.59039,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,18.26521,NA,19.4322,NA,NA,19.77631,19.56393,19.15177,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,19.22441,NA,20.68606,NA,NA,20.82938,20.63326,20.1493,NA,NA
Luxembourg,LUX,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,17.33155,NA,18.22904,NA,NA,18.78822,18.56349,18.21811,NA,NA
Luxembourg,LUX,Human Capital Index (HCI) Score: Male (Scale 0-1),HD.HCI.OVRL.MA,NA,NA,NA,NA,NA,NA,NA,0.678,NA,NA
Luxembourg,LUX,Human Capital Index (HCI) Score: Female (Scale 0-1),HD.HCI.OVRL.FE,NA,NA,NA,NA,NA,NA,NA,0.707,NA,NA
Luxembourg,LUX,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,NA,NA,NA,NA,NA,NA,NA,500,NA,NA
